,chain,character_levdau,check_time,condition,flag_type,gold_candidate_transcription,gold_comparison_transcription,gold_dist,reason,stimulus,stimulus_id,subject_id,target_length,upload_time,upstream_pointer,upstream_subject_id,user,user_candidate_transcription,user_comparison_transcription,user_dist,user_short,word_distances
661,0,0.17307692766189575,650.0,cafe,,falls are one kind of prevention people can prevent,faus are one kind of action that people can prevent,0.21568627655506134,,28.0,28,,9.0,0.0,4,23d740209a764a26a790843fa9a9c3bd,1cefe57bd04e4664a111ec51ceda6dd4,falls are one kind of action that people can prevent,faus are one kind of action that people can prevent,0.03846153989434242,1cefe57b,2.0
367,0,0.5192307829856873,525.0,cafe,,falls are one kind of action that people can prevent,balls are one kind of ashen,0.5192307829856873,,28.0,28,,10.0,0.0,13,1cefe57bd04e4664a111ec51ceda6dd4,f1f031c96dc64732afb95fe3643f804f,balls are one kind of ashen,balls are one kind of ashen,0.0,f1f031c9,6.0
0,0,,,,,,,,,,29,,,,-1,,0,models of atoms are much larger than the real thing,,,,
891,0,0.0,657.0,cafe,,models of atoms are much larger than the real thing,models of adams are much larger than the real thing,0.03921568766236305,,29.0,29,,10.0,0.0,0,0,3418530188874362906071bff7b82f88,models of atoms are much larger than the real thing,models of adams are much larger than the real thing,0.03921568766236305,34185301,0.0
1544,0,0.1568627506494522,775.0,cafe,,models of atoms are much larger than the real thing,models of adams are much larger than people think,0.19607843458652496,,29.0,29,,10.0,0.0,1,3418530188874362906071bff7b82f88,8cf6535ea0ae4addb28f5f90a2b13a7d,models of atoms are much larger than people think,models of adams are much larger than people think,0.040816325694322586,8cf6535e,3.0
1395,0,0.26530611515045166,542.0,cafe,,models of atoms are much larger than people think,of adams are a lot larger than people think,0.2857142984867096,,29.0,29,,9.0,0.0,3,8cf6535ea0ae4addb28f5f90a2b13a7d,23d740209a764a26a790843fa9a9c3bd,of atoms are a lot larger then people think,of adams are a lot larger than people think,0.06976744532585144,23d74020,4.0
1150,0,0.20930232107639313,864.0,cafe,,of atoms are a lot larger then people think,our adams are a lot larger than you think,0.23255814611911774,,29.0,29,,9.0,0.0,4,23d740209a764a26a790843fa9a9c3bd,cfd2091586984815987b9eae31ce432e,Our atoms are a lot larger than you think,our adams are a lot larger than you think,0.0731707289814949,cfd20915,3.0
744,0,0.024390242993831635,926.0,cafe,,Our atoms are a lot larger than you think,are adams are a lot larger than you think,0.12195122241973877,,29.0,29,,9.0,0.0,5,cfd2091586984815987b9eae31ce432e,d14ebf1fffae49d8b76323eb6c393120,our atoms are a lot larger than you think,are adams are a lot larger than you think,0.12195122241973877,d14ebf1f,0.0
446,0,0.09756097197532654,739.0,cafe,,our atoms are a lot larger than you think,adams are a lot larger than you think,0.1463414579629898,,29.0,29,,9.0,0.0,6,d14ebf1fffae49d8b76323eb6c393120,5bcd571bb9b645bc92fe6a4a7d5cfb35,atoms are a lot larger than you think,adams are a lot larger than you think,0.054054055362939835,5bcd571b,1.0
272,0,0.0,802.0,cafe,,atoms are a lot larger than you think,addanderalotlarerthan you think,0.3243243098258972,,29.0,29,,8.0,0.0,7,5bcd571bb9b645bc92fe6a4a7d5cfb35,67497f6ffb7e47d795ea7b655ccdd0ca,atoms are a lot larger than you think,addanderalotlarerthan you think,0.3243243098258972,67497f6f,0.0
1851,0,0.054054055362939835,176.0,cafe,,atoms are a lot larger than you think,adornsirewot longer than you think,0.29729729890823364,,29.0,29,,8.0,0.0,8,67497f6ffb7e47d795ea7b655ccdd0ca,6eb44520ca044c208f9f5b1bc4771ee8,atoms are a lot longer than you think,adornsirewot longer than you think,0.2432432472705841,6eb44520,1.0
848,0,0.0,585.0,cafe,,atoms are a lot longer than you think,adams are a lot longer than you think,0.054054055362939835,,29.0,29,,8.0,0.0,9,6eb44520ca044c208f9f5b1bc4771ee8,dc02e8bc38234eed94e4e0cfbe083801,atoms are a lot longer than you think,adams are a lot longer than you think,0.054054055362939835,dc02e8bc,0.0
1215,0,0.10810811072587967,587.0,cafe,,atoms are a lot longer than you think,ends are a lot longer than you think,0.10810811072587967,,29.0,29,,8.0,0.0,10,dc02e8bc38234eed94e4e0cfbe083801,e1f5fb8bc21048cb8a50771b80eda39a,Ends are a lot longer than you think,ends are a lot longer than you think,0.02777777798473835,e1f5fb8b,1.0
537,0,0.02777777798473835,719.0,cafe,,Ends are a lot longer than you think,hence are a lot longer than you think,0.10810811072587967,,29.0,29,,8.0,0.0,13,e1f5fb8bc21048cb8a50771b80eda39a,53edaed0aee2422e96af6c0d3d636962,ends are a lot longer than you think,hence are a lot longer than you think,0.0810810774564743,53edaed0,0.0
1779,0,0.0810810774564743,777.0,cafe,,ends are a lot longer than you think,pants are a lot longer than you think,0.0810810774564743,,29.0,29,,8.0,0.0,14,53edaed0aee2422e96af6c0d3d636962,f10793460a41442eaf56f7ded13b9924,Pants are a lot longer than you think,pants are a lot longer than you think,0.027027027681469917,f1079346,1.0
1672,0,0.027027027681469917,1058.0,cafe,,Pants are a lot longer than you think,hans are a lot longer than you think,0.054054055362939835,,29.0,29,,8.0,0.0,15,f10793460a41442eaf56f7ded13b9924,a575811edc0841b082724370f678d574,pants are a lot longer than you think,hans are a lot longer than you think,0.054054055362939835,a575811e,0.0
813,0,0.027027027681469917,640.0,cafe,,pants are a lot longer than you think,tantsar a lot longer than you think,0.0810810774564743,,29.0,29,,8.0,0.0,16,a575811edc0841b082724370f678d574,0898fb71e8ce4b5f97780312c2679f30,Pants are a lot longer than you think,tantsar a lot longer than you think,0.0810810774564743,0898fb71,0.0
1262,0,0.0,703.0,cafe,,Pants are a lot longer than you think,pans are a lot longer than you think,0.054054055362939835,,29.0,29,,8.0,0.0,17,0898fb71e8ce4b5f97780312c2679f30,c4dd3ef88be647518f2c64ca88bfc62b,Pants are a lot longer than you think,pans are a lot longer than you think,0.054054055362939835,c4dd3ef8,0.0
1498,0,0.24390244483947754,627.0,cafe,,Pants are a lot longer than you think,the answer is a lot longer than you think,0.24390244483947754,,29.0,29,,8.0,0.0,18,c4dd3ef88be647518f2c64ca88bfc62b,1d1900d9e2494fa899d00cf82c8a9203,the answer is a lot longer than you think,the answer is a lot longer than you think,0.0,1d1900d9,3.0
1072,0,0.3414634168148041,1238.0,cafe,,the answer is a lot longer than you think,it sounds a lot hard that you think,0.4146341383457184,,29.0,29,,9.0,0.0,20,1d1900d9e2494fa899d00cf82c8a9203,69dd4ca23d664987873b5c73e7eafb56,It sounds a lot harder than you think,it sounds a lot hard that you think,0.10810811072587967,69dd4ca2,4.0
1698,0,0.21621622145175934,1790.0,cafe,,It sounds a lot harder than you think,it sounds a lot harder than it is,0.21621622145175934,,29.0,29,,8.0,0.0,21,69dd4ca23d664987873b5c73e7eafb56,49faa5f32cca4f248a9024990304d41b,it sounds a lot harder than it is,it sounds a lot harder than it is,0.0,49faa5f3,2.0
491,0,0.0,1982.0,cafe,,it sounds a lot harder than it is,it sounds a lot harder than it is,0.0,,29.0,29,,8.0,0.0,22,49faa5f32cca4f248a9024990304d41b,e6760247169048e0b7cadc76964b404e,it sounds a lot harder than it is,it sounds a lot harder than it is,0.0,e6760247,0.0
662,0,0.0,645.0,cafe,,it sounds a lot harder than it is,i sound lotharrdthare t is,0.3333333432674408,,29.0,29,,8.0,0.0,23,e6760247169048e0b7cadc76964b404e,1cefe57bd04e4664a111ec51ceda6dd4,it sounds a lot harder than it is,i sound lotharrdthare t is,0.3333333432674408,1cefe57b,0.0
573,0,0.03030303120613098,2055.0,cafe,,it sounds a lot harder than it is,it sounds a lot our thanerbos,0.3030303120613098,,29.0,29,,8.0,0.0,24,1cefe57bd04e4664a111ec51ceda6dd4,c2bbae951ae84dc48207b1935389d8de,It sounds a lot harder than it is,it sounds a lot our thanerbos,0.3333333432674408,c2bbae95,0.0
986,0,0.029411764815449715,674.0,cafe,,It sounds a lot harder than it is,it is a lot harder than it is,0.1818181872367859,,29.0,29,,8.0,0.0,25,c2bbae951ae84dc48207b1935389d8de,a79de0dbbe7542d0ab5a7d1e95513ca9,It sounds a lot harder than it is ,it is a lot harder than it is,0.20588235557079315,a79de0db,1.0
368,0,0.05882352963089943,671.0,cafe,,It sounds a lot harder than it is ,it sounds a lot harder than it is ,0.029411764815449715,,29.0,29,,9.0,0.0,26,a79de0dbbe7542d0ab5a7d1e95513ca9,f1f031c96dc64732afb95fe3643f804f,it sounds a lot harder than it is,it sounds a lot harder than it is ,0.029411764815449715,f1f031c9,1.0
1637,0,0.08571428805589676,995.0,cafe,,it sounds a lot harder than it is,that sounds a lot harder than it is,0.08571428805589676,,29.0,29,,8.0,0.0,27,f1f031c96dc64732afb95fe3643f804f,94b7b6b62b3d4e01a305f4505f8c4f9e,that sounds a lot harder than it is,that sounds a lot harder than it is,0.0,94b7b6b6,1.0
110,0,0.0,388.0,cafe,,that sounds a lot harder than it is,that sounds a lot harder than it is,0.0,,29.0,29,,8.0,0.0,29,94b7b6b62b3d4e01a305f4505f8c4f9e,7a6228b56e654884ad9f7f619443a89e,that sounds a lot harder than it is,that sounds a lot harder than it is,0.0,7a6228b5,0.0
1939,0,0.02857142873108387,664.0,cafe,,that sounds a lot harder than it is,that sounds a lot harder than it is,0.0,,29.0,29,,8.0,0.0,30,7a6228b56e654884ad9f7f619443a89e,6af9802ccc1441b5858ac8427da120de,That sounds a lot harder than it is,that sounds a lot harder than it is,0.02857142873108387,6af9802c,0.0
0,0,,,,,,,,,,30,,,,-1,,0,you get that energy when you eat foods from animals,,,,
1545,0,0.11764705926179886,603.0,cafe,,you get that energy when you eat foods from animals,you get that energy when you eat food from apples,0.11764705926179886,,30.0,30,,10.0,0.0,0,0,8cf6535ea0ae4addb28f5f90a2b13a7d,you get that energy when you eat food from apples,you get that energy when you eat food from apples,0.0,8cf6535e,2.0
69,0,0.20408163964748383,2397.0,cafe,,you get that energy when you eat food from apples,you get that energy when you eat that apple,0.20408163964748383,,30.0,30,,10.0,0.0,2,8cf6535ea0ae4addb28f5f90a2b13a7d,1556cc858f0f4b60ad2b2cf3b60778a3,you get that energy when you eat that apple,you get that energy when you eat that apple,0.0,1556cc85,3.0
1829,0,0.25581395626068115,806.0,cafe,,you get that energy when you eat that apple,you get that energy when you look it up,0.25581395626068115,,30.0,30,,9.0,0.0,3,1556cc858f0f4b60ad2b2cf3b60778a3,9c5b93032ff54ea7aa4f2b30a87eb5f6,you get that energy when you look it up,you get that energy when you look it up,0.0,9c5b9303,3.0
1112,0,0.10000000149011612,816.0,cafe,,you get that energy when you look it up,you get that energy when you look at him,0.10000000149011612,,30.0,30,,9.0,0.0,4,9c5b93032ff54ea7aa4f2b30a87eb5f6,3e1624aa7b3841548f1aae1449ee578f,you get that energy when you look at him,you get that energy when you look at him,0.0,3e1624aa,2.0
1151,0,0.20000000298023224,1724.0,cafe,,you get that energy when you look at him,we get that energy when we look at them,0.20000000298023224,,30.0,30,,9.0,0.0,5,3e1624aa7b3841548f1aae1449ee578f,cfd2091586984815987b9eae31ce432e,We get that energy when we look at them,we get that energy when we look at them,0.025641025975346565,cfd20915,3.0
1985,0,0.24390244483947754,2655.0,cafe,,We get that energy when we look at them,you have the energy when you look at that,0.3414634168148041,,30.0,30,,9.0,0.0,6,cfd2091586984815987b9eae31ce432e,edb850d5f65e40b7aca9cf14da4fd06b,You hit that energy when you look at that,you have the energy when you look at that,0.1463414579629898,edb850d5,4.0
184,0,0.5121951103210449,803.0,cafe,,You hit that energy when you look at that,you take that energy and you the best,0.46341463923454285,,30.0,30,,9.0,0.0,7,edb850d5f65e40b7aca9cf14da4fd06b,79898d5889764da58052ff63b6d18806,you take that energy and do the best,you take that energy and you the best,0.054054055362939835,79898d58,6.0
1588,0,0.02777777798473835,746.0,cafe,,you take that energy and do the best,you take that energy and do the best,0.0,,30.0,30,,8.0,0.0,9,79898d5889764da58052ff63b6d18806,35858264868b49228a1b1ad4c9704a32,You take that energy and do the best,you take that energy and do the best,0.02777777798473835,35858264,0.0
1890,0,0.02777777798473835,669.0,cafe,,You take that energy and do the best,ye take that energy into the best,0.1944444477558136,,30.0,30,,8.0,0.0,10,35858264868b49228a1b1ad4c9704a32,a54957064ae24c43bf131c3ae4f21ed5,you take that energy and do the best,ye take that energy into the best,0.1666666716337204,a5495706,0.0
1216,0,0.3611111044883728,595.0,cafe,,you take that energy and do the best,you take that wine into the both,0.3333333432674408,,30.0,30,,8.0,0.0,11,a54957064ae24c43bf131c3ae4f21ed5,e1f5fb8bc21048cb8a50771b80eda39a,You take that wine into the booth,you take that wine into the both,0.06060606241226196,e1f5fb8b,4.0
538,0,0.1515151560306549,690.0,cafe,,You take that wine into the booth,we take out one into the booth,0.24242424964904785,,30.0,30,,7.0,0.0,12,e1f5fb8bc21048cb8a50771b80eda39a,53edaed0aee2422e96af6c0d3d636962,we take that one into the booth,we take out one into the booth,0.09677419066429138,53edaed0,2.0
1780,0,0.12903225421905518,585.0,cafe,,we take that one into the booth,we took that one into the booth,0.09677419066429138,,30.0,30,,7.0,0.0,13,53edaed0aee2422e96af6c0d3d636962,f10793460a41442eaf56f7ded13b9924,We took that one into the booth,we took that one into the booth,0.032258063554763794,f1079346,1.0
1673,0,0.12903225421905518,1022.0,cafe,,We took that one into the booth,we took at one into the room,0.19354838132858276,,30.0,30,,7.0,0.0,14,f10793460a41442eaf56f7ded13b9924,a575811edc0841b082724370f678d574,we took that one into the room,we took at one into the room,0.06666667014360428,a575811e,1.0
1263,0,0.13333334028720856,808.0,cafe,,we took that one into the room,we took out one into the room,0.10000000149011612,,30.0,30,,7.0,0.0,15,a575811edc0841b082724370f678d574,c4dd3ef88be647518f2c64ca88bfc62b,We took out one into the room,we took out one into the room,0.03448275849223137,c4dd3ef8,1.0
410,0,0.03448275849223137,784.0,cafe,,We took out one into the room,he took out one entered the room,0.1875,,30.0,30,,7.0,0.0,16,c4dd3ef88be647518f2c64ca88bfc62b,821252d8660547b98b13f0103b19af8a,he took out one into the room,he took out one entered the room,0.15625,821252d8,1.0
231,0,0.22580644488334656,602.0,cafe,,he took out one into the room,he took out one end of the rope ,0.21875,,30.0,30,,7.0,0.0,17,821252d8660547b98b13f0103b19af8a,aec6a83b7a6f4297a2a5d2c6ac47be85,He took out one end of the rope,he took out one end of the rope ,0.0625,aec6a83b,3.0
1499,0,0.0625,581.0,cafe,,He took out one end of the rope,he took out one end of the rope,0.032258063554763794,,30.0,30,,8.0,0.0,18,aec6a83b7a6f4297a2a5d2c6ac47be85,1d1900d9e2494fa899d00cf82c8a9203,he took out one end of the rope ,he took out one end of the rope,0.03125,1d1900d9,1.0
1073,0,0.46875,548.0,cafe,,he took out one end of the rope ,he took out more than he wanted,0.4375,,30.0,30,,9.0,0.0,19,1d1900d9e2494fa899d00cf82c8a9203,69dd4ca23d664987873b5c73e7eafb56,He took out more than he wanted,he took out more than he wanted,0.032258063554763794,69dd4ca2,6.0
1699,0,0.0625,1576.0,cafe,,He took out more than he wanted,he took out more than he wanted,0.032258063554763794,,30.0,30,,7.0,0.0,20,69dd4ca23d664987873b5c73e7eafb56,49faa5f32cca4f248a9024990304d41b,he took out more than he wanted ,he took out more than he wanted,0.03125,49faa5f3,1.0
1025,0,0.21875,996.0,cafe,,he took out more than he wanted ,he took out more than he did,0.1875,,30.0,30,,8.0,0.0,21,49faa5f32cca4f248a9024990304d41b,74a609fd7e5447888a1a0224668388f0,He took out more than he did,he took out more than he did,0.0357142873108387,74a609fd,2.0
492,0,0.0357142873108387,420.0,cafe,,He took out more than he did,he took out more than he did,0.0357142873108387,,30.0,30,,7.0,0.0,22,74a609fd7e5447888a1a0224668388f0,e6760247169048e0b7cadc76964b404e,he took out more than he did,he took out more than he did,0.0,e6760247,0.0
574,0,0.1034482792019844,2401.0,cafe,,he took out more than he did,you cook out more than he did,0.13793103396892548,,30.0,30,,7.0,0.0,23,e6760247169048e0b7cadc76964b404e,c2bbae951ae84dc48207b1935389d8de,You took out more than he did,you cook out more than he did,0.06896551698446274,c2bbae95,1.0
369,0,0.25806450843811035,584.0,cafe,,You took out more than he did,he took out more than three day,0.25806450843811035,,30.0,30,,7.0,0.0,24,c2bbae951ae84dc48207b1935389d8de,f1f031c96dc64732afb95fe3643f804f,he took out more than three day,he took out more than three day,0.0,f1f031c9,3.0
